STORE_NAME,REVIEW,TAG,TIME_밤에 방문,TIME_아침에 방문,TIME_저녁에 방문,TIME_점심에 방문,WAIT_encoded,HOW_예약 없이 이용,HOW_예약 후 이용,HOW_포장·배달 이용,PURPOSE_데이트,PURPOSE_회식,PURPOSE_여행,PURPOSE_일상,PURPOSE_비즈니스,PURPOSE_기념일,PURPOSE_나들이,PURPOSE_친목,PURPOSE_가족모임,WITH_WHOM_부모님,WITH_WHOM_아이,WITH_WHOM_지인・동료,WITH_WHOM_친구,WITH_WHOM_연인・배우자,WITH_WHOM_친척・형제,WITH_WHOM_기타,WITH_WHOM_혼자
낙곱화 본점,사장님이 친절하시고 음식이 정말 맛있습니다!,"['음식이 맛있어요', '재료가 신선해요', '반찬이 잘 나와요', nan, nan]",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,회사 근처 점심시간에 들렀는데 맛있었고 친절하셔서 더 좋았어요~! 담에 또 올게요!,"['음식이 맛있어요', '양이 많아요', '가성비가 좋아요', '대화하기 좋아요', '친절해요']",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,"양 푸짐하고 간이 딱 적당해서
너무 맛있게 잘 먹었습니다!

그리고 사장님께서 친절하시고
잘챙겨주셔서 불편함없이 기분좋게 먹고갑니다!
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '친절해요', '매장이 청결해요']",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,2번째 이번엔 매운맛으로 주문 보통맛보다는 내 입맛에 딱이다. 매콤함도 적당하고 당기는 맛에 자꾸 손이 간다.또 찾고 싶은 맛집이다.,"['음식이 맛있어요', '재료가 신선해요', '친절해요', '매장이 청결해요', nan]",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
낙곱화 본점,예약 없이 갔는데 바로 입장해서 음식 바로 나왔습니다! 사장님 정말 친절하셨어요 🥰 매장도 청결하고 쾌적했습니다 ㅎㅎ 맛있게 잘 먹었습니다 🩵🫧,"['음식이 맛있어요', '양이 많아요', '매장이 청결해요', '친절해요', nan]",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"외근 갔다가 점심 먹으러 낙곱새 ~
곱도 맛있었지만 새우가 탱글탱글하면서 많고
국물 맛은 떡뽁이 국물 맛이 나서 어린애들도 먹을수 있는 맛 입니다~
더보기","['음식이 맛있어요', nan, nan, nan, nan]",True,False,False,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,"회사 근처에 새로운 음식점이 생겼길래 방문해봤습니다! 지나가다가 보긴했지만 비쌀것같아서 안갔었는데!! 가격도 평소 동대구근처에서 밥먹는것보다 저렴했구요!!! 새우랑 대창이랑 야채들 다 푸짐하고 양념이 존맛이에요..💙😭💙 담에와서 다른 메뉴도 먹어보려구요! 잘먹었습니다~!~!~!~!
접기","['친절해요', '매장이 청결해요', '음식이 맛있어요', '재료가 신선해요', '가성비가 좋아요']",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,보통맛 먹다가 매운맛도 도전해봤는데 불닭 정도 맵기에다가 달짝지근해서 맛있네요~~ 점심때 가면 공기밥 제공해주셔서 너무 좋은 거 같아요! 단골할게요~~,"['친절해요', '단체모임 하기 좋아요', '음식이 맛있어요', '양이 많아요', nan]",False,False,False,True,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,"양념이 너무 맛있었어요
기대 안하고 갔는데 너무너무 맛있었습니다","['음식이 맛있어요', '양이 많아요', '가성비가 좋아요', '인테리어가 멋져요', nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,늘 먹는 곳! 매주 가는곳 ㅠㅠㅠㅠ진짜 매일 먹어도 안질리는데 어떡하죠?ㅠㅠㅠㅠㅠㅜ살려주세용,"['음식이 맛있어요', '재료가 신선해요', '친절해요', nan, nan]",False,True,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,자주 들르는 맛집이에용 사장님이 반갑게 맞아주셔서 감사했습니다ㅎ 오랜만에 갔는데도 여전히 맛있었어요 자주 갈게요~!!,"['음식이 맛있어요', '친절해요', '매장이 청결해요', nan, nan]",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"낙곱새가 먹고싶어서 왔는데 진짜 너무 맛있었어요
볶음밥 꼭 드세요~","['단체모임 하기 좋아요', '음식이 맛있어요', '재료가 신선해요', '양이 많아요', '잡내가 적어요']",True,False,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
낙곱화 본점,여자친구추천으로 왔습니다 사장님 너무친절하시고 새우도 대박 왕큰거써요 맛도 너무맛있어요 다음에 또올게요,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",False,False,False,True,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"부산에서 먹은 낙곱새보다 더 맛있는거같아요ㅎㅎ 새우도 실하고 맛있게 잘먹었습니다 너무 배불러서 볶음밥은 못먹었어요 사장님이 복음밥이 맛있다하셨는데 다음에 꼭 다시와서 먹어봐야겠어요😊
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '친절해요', '매장이 청결해요']",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"넷이서 갔는데 입짧은 두친구도 싹싹 비워먹었어요❣️
사장님이 너무 친절하시고 음식이 너무너무 맛있어서 단골 예약입미당🍒 주신 서비스도 너무너뮤 감사해용","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,"낙곱새지만 곱창이 아니라 대창을 써요, 양 많음, 저렴함, 맛있음(중요)","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '인테리어가 멋져요', '친절해요']",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
낙곱화 본점,"여행와서 처음 왔는데 너무 맛있고 특히 사장님이 진짜 친절해요 ㅠㅠㅠ 필요한 건 없는지 덥진 않은지 계속 물어봐주시고 맛은 말해뭐해 그냥 너무 맛있었고 정말 만족했어요 😊
접기","['친절해요', '음식이 맛있어요', '재료가 신선해요', '양이 많아요', '메뉴 구성이 알차요']",False,False,False,True,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
낙곱화 본점,"주변 지인 추천으로 낙곱새 먹으러왔는데
낙곱새 매콤해서 느끼하지않고
볶음밥도 맛있게 먹었어요.🤭
사장님도 친절하셔서 더 맛있게 느껴지는것 같네요!😃
접기","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', '아늑해요', '음식이 빨리 나와요']",False,True,False,False,0.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,끓을수록 진해지는 그맛 ㅜㅜ 최근에 먹은 납곱새 중 당연 최고입니다! 다음에 간다면 꼭 볶음밥까지 먹을게요 ㅎㅎ 추천추천입니다!,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '가성비가 좋아요', nan]",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"첫 방문입니다. 곱이 엄청 많고 새우살도 통통하고 낙지도 실했어요 ㅎㅎ 사장님이 매우 친절하시고 식기나 인테리어도 깔끔했어요! 음식도 삼삼해서 맛있게 잘 먹엤습니다👍👍
접기","['음식이 맛있어요', '양이 많아요', '매장이 넓어요', '아늑해요', '친절해요']",False,True,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"와이프가 낙곱새가 먹고싶다하여, 찾다가 비주얼만보고 바로 달려온 곳! 또 달려오겠습니다","['음식이 맛있어요', '인테리어가 멋져요', '친절해요', nan, nan]",False,False,False,True,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"맛있게 잘먹었습니다 매콤맛으로 먹었는데 칼칼하니 밥이 술술 들어가네요! 재료들도 아주 신선하고 새우는 특히 오동통하며, 대창은 꼬소하니 맛있었습니다!","['인테리어가 멋져요', '친절해요', '음식이 맛있어요', '재료가 신선해요', '양이 많아요']",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"남친이랑 운동 마치고 집가는 길에 발견한 새로운 맛집!
2시 전까지는 공기밥 무료라서 점심시간에 가면 진짜 좋아요! 맛도 물론 있고 사장님도 너머 친절쓰💖
접기","['친절해요', '매장이 청결해요', '음식이 맛있어요', '양이 많아요', '메뉴 구성이 알차요']",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
낙곱화 본점,맛있습니다.좋아요,"['음식이 맛있어요', '친절해요', '매장이 청결해요', nan, nan]",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
낙곱화 본점,"낙곱새좋아하는데 마음에 들던곳을 잘 찾지못하던 와중에ㅠㅠ 검색하다 발견해서 왔는데!!! 왠걸
재료너무 실하고 싱싱하고 드디어찾았습니다
줜맛탱~❤️
접기","['음식이 맛있어요', '재료가 신선해요', '특별한 메뉴가 있어요', '메뉴 구성이 알차요', nan]",False,False,False,True,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"넘 고소하고 맛있었어요 ㅠㅠㅠ 매장에 단체석도 있어서 가족들이랑 편하게 맛있게 먹었습니다ㅎㅎ 낙곱새 국물이 자꾸 생각나네용 볶음밥도 맛있고 다음에 또 방문할게요!ㅎㅎ
접기","['음식이 맛있어요', '재료가 신선해요', '매장이 넓어요', '단체모임 하기 좋아요', '친절해요']",False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
낙곱화 본점,양 많고 맛있었습니다-!,"['음식이 맛있어요', '매장이 청결해요', '아늑해요', '대화하기 좋아요', nan]",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"맛있게 잘 먹었습니다!! 재료도 신선하고 특히 새우가 크기도 커서 식감이 아주 좋았습니다ㅎㅎ 기본맛도 살짝 매콤해서 딱 좋았어요 음식 특성상 익히는 데는 시간이 좀 걸려서 다음에는 예약하고 방문하려구요 사장님도 친절하시고 앞으로 더더 번창하세요~!
접기","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', '친절해요', '매장이 청결해요']",False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,너무 맛있어요~,"['음식이 맛있어요', nan, nan, nan, nan]",False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
낙곱화 본점,사장님 친절하시고 낙곱새 너무 맛있어요~~ 다음에도 다시 올게요 사장님 짱짱맨~,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '반찬이 잘 나와요', '메뉴 구성이 알차요']",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
낙곱화 본점,잘 먹었습니다~~~,"['음식이 맛있어요', '인테리어가 멋져요', nan, nan, nan]",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,음식이 깔끔하고 맛있어요. 사장님도 친절하세요. 매장도 깨끗합니다!,"['재료가 신선해요', '가성비가 좋아요', '친절해요', nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
낙곱화 본점,"사무실 근처 새로 오픈해서 직원들과 가봤는데
와우~~짱맛집입니다
낙지,새우 재료도 신선하고~소스도 대박입니다
4명이서 뽁음밥까지 싹싹 긁어 먹었네요~~
자주이용할듯요~~~
사장님 오픈 서비스도 주시고 대박 친절하시네요
~~^^
접기","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', '친절해요', '매장이 청결해요']",True,False,False,False,0.2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
낙곱화 본점,항상 지나다니다 처음 가보았는데 이날은 혼자하시느라 바쁘셨지만 친절히 응대해주셨어요. 물론 맛도 있구요.,"['음식이 맛있어요', '친절해요', '매장이 청결해요', nan, nan]",False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
낙곱화 본점,"지나가며서 언제 오픈하지 했는데
신규 오픈이여서
더 더욱 깔끔 맛깔스럽네요
인테리어도 짱!
정말 최고의 맛집이네요
잘 먹었습니다~^^
접기","['음식이 맛있어요', '특별한 메뉴가 있어요', '가성비가 좋아요', '음식이 빨리 나와요', '좌석이 편해요']",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
낙곱화 본점,"낙곱새 대창추가 맵기 중간으로먹었어요
매운맛은 불닭수준이라해서 중간으루했는데
맛있게 매웠구요 첨부터 대창추가해서 기름이 좀 많아서 걱정했는데 국물이 너무맛있었어요
매장 너무깔끔하구 인테리어두 이쁘구 사장님께서 하나하나 신경써주셔서 정말 기억에 남는 좋은시간 가졌어요 사장님 곧 또뵙겠습니다 ♡
접기","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', '친절해요', '매장이 청결해요']",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
낙곱화 본점,"너무 맛있습니다
낙곱새 먹고싶을때 또 갈거같습니다","['친절해요', '음식이 맛있어요', nan, nan, nan]",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
낙곱화 본점,"낙지랑 새우 큼직하게 들어가있고, 맵기도 적당했어요^_^ 기존에 파랑 마늘이 엄청들어간 낙곱새랑은 다르네요! 고오급","['친절해요', '매장이 청결해요', '재료가 신선해요', '양이 많아요', nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
낙곱화 본점,곱창도 꽤 많이 주시고 만족스러운 식사였습니다 ㅎㅎ,"['음식이 맛있어요', '양이 많아요', '대화하기 좋아요', '친절해요', nan]",False,False,False,True,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,"너무 맛있게 잘먹었습니다.
낙곱새 처음 먹어본 음식인데
만족스럽게 잘먹었습니다.👍🏻","['음식이 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요', nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,"사장님이 너무 친절하세용~
당면은 기본으로 들어가있네요 기본구성으로만 먹어도 배가 엄청 부를거같아요! 저희는 그걸모르고 사리에 볶음밥까지먹어서 배가 터질거같습니다☺
너무 맛있게잘먹었습니당~
접기","['음식이 맛있어요', '양이 많아요', '메뉴 구성이 알차요', '친절해요', '매장이 청결해요']",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,낙곱새맛집♡ 사장님도친절하세요~,"['음식이 맛있어요', '재료가 신선해요', nan, nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
낙곱화 본점,"부산에서 먹고 그리워하던 낙곱새를 발견하고 매장에서 먹었는데 계속 생각나서 포장해서 집에서 먹었어요~
재료가 신선하고 새우랑 낙지도 통통해서 정말 맛있습니다😆
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '인테리어가 멋져요', nan]",False,False,True,False,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,음식이 깔끔하고 사장님이 친절하세요.,"['음식이 맛있어요', '양이 많아요', '친절해요', '매장이 청결해요', nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,낙곱새시켯어요 보통맛도 신라면맵기 간도딱 맞앗습니다 👍👍,"['음식이 맛있어요', '단체모임 하기 좋아요', '친절해요', '매장이 청결해요', nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"살짝 매워서 유치원생도 먹을 수 있어요
재료가 신선하고 양념이 맛있네요
맛나게 잘 먹었습니다","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '특별한 메뉴가 있어요', '친절해요']",True,False,False,False,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
낙곱화 본점,맛있습니다,"['음식이 맛있어요', nan, nan, nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점, ,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '친절해요', '매장이 청결해요']",False,False,False,True,0.0,True,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
낙곱화 본점,"오늘 처음 방문했는데 맛도 좋고 양도 많아서 좋았습니다! 그리고 사장님이 되게 친절하셔용~~
다음에 또 방문할 것 같아용!!","['음식이 맛있어요', '양이 많아요', '매장이 넓어요', '친절해요', '매장이 청결해요']",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,부산에서 대학다닐때 낙곱새 자주 먹었는데 대구에서 먹을 수 있어서 옛 추억이 떠오르네요 ㅎ,"['음식이 맛있어요', '메뉴 구성이 알차요', '친절해요', '매장이 청결해요', nan]",False,False,False,True,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,너무마싰어요 얼마전 우연히 한번 왔다가 오늘 또왔어요 단골각 ㅠㅠㅠㅠㅠ,"['친절해요', '매장이 청결해요', '음식이 맛있어요', '재료가 신선해요', '아늑해요']",False,False,True,False,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점,"동네맛집발견!낙곱새완죤 좋아하는데 이거이거 진짜맛있네요!
담엔.중딩 딸이랑 와야겠어요
잘먹엇어요 서비스음료감사합니다~
접기","['음식이 맛있어요', '재료가 신선해요', '단체모임 하기 좋아요', '친절해요', '매장이 청결해요']",False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,"집근처 새로생긴 낙곱새집
점심때 가면 공기밥 서비스라서 좋아요~^^","['음식이 맛있어요', '아늑해요', '친절해요', '매장이 청결해요', nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
낙곱화 본점,약간 떡볶이 같기도 하고 전골 같기도 한 맛있는 낙곱새였어요 🤍,"['음식이 맛있어요', '재료가 신선해요', '건강한 맛이에요', '고기 질이 좋아요', '대화하기 좋아요']",False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
낙곱화 본점,"맵찔이라 기본도 좀 맵긴하지만 너무 맛있고 재료도 엄청 신선하고 사장님도 너무 친절하세요👍👍
회사근처라 다음에도 방문할 것 같아요ㅎㅎ
잘 먹었습니다~~
접기","['음식이 맛있어요', '재료가 신선해요', '친절해요', '매장이 청결해요', '직접 잘 구워줘요']",False,False,False,True,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
낙곱화 본점,전체적으로 깔끔하고 재료도 신선한게 눈에 보여서 좋았어요! 깔끔한 납곱새라서 너무 잘 먹었습니다 ♥️,"['매장이 청결해요', '음식이 맛있어요', '재료가 신선해요', '건강한 맛이에요', '반찬이 잘 나와요']",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,"내부 인테리어도 깔끔하고, 재료도 푸짐해요
맛있고 사장님도 친절하세요😊

직장 근처라 낙곱새 땡길 때, 자주 갈 것 같아요:)
접기","['음식이 맛있어요', '재료가 신선해요', '아늑해요', '친절해요', '매장이 청결해요']",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
낙곱화 본점,맛있어서 2번째 방문했어요. 여전히 맛있고 친절하세용👍👍 또 올게요~~,"['음식이 맛있어요', '재료가 신선해요', '친절해요', '매장이 청결해요', nan]",False,False,False,True,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,맛있구 대창인데도 그렇게 안느끼해요 ❤️,"['음식이 맛있어요', '인테리어가 멋져요', '친절해요', '매장이 청결해요', '음식이 빨리 나와요']",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,맛있어요~^^,"['인테리어가 멋져요', '음식이 맛있어요', '재료가 신선해요', '양이 많아요', '특별한 메뉴가 있어요']",False,False,False,True,0.0,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
낙곱화 본점,"삼실근처 점심먹으러걷다 오픈한지얼마안돈거같아
오 내가좋아하는 낙곱새 ! ! 너무너무맛있어요 낙지 새우재료가.아주신선하고 소주가땡겼지만 패스
밥도볶아먹고 배터짐 대박날거같아요
접기","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
낙곱화 본점,맛있어요! 볶음밥 꼭 드세요,"['음식이 맛있어요', nan, nan, nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,깔끔하고 맛있어요~ 양도 괜찮고 서비스로 주신 우삼겹도 잘 먹었습니다!,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', nan, nan]",False,False,False,True,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
낙곱화 본점,맛집 짱 맛있어요 👍 배달도 좋네요,"['음식이 맛있어요', '재료가 신선해요', '매장이 넓어요', '친절해요', '매장이 청결해요']",False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
낙곱화 본점,"낙우새 먹었는데 고기 양이 엄청 많았어요👍🏻 소스도 맛있고 재료도 다양해서 골라먹는 재미 최고최고~! 볶음밥도 맛있으니 꼭 드세요ㅎㅎ 신상 범어동 맛집 발견 성공했습니다🙌
접기","['친절해요', '매장이 청결해요', '음식이 맛있어요', '양이 많아요', '특별한 메뉴가 있어요']",False,True,False,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
낙곱화 본점,새로오픈해서 밥이 맛있어요!,"['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
낙곱화 본점,맛있어요!,"['친절해요', '매장이 청결해요', '음식이 맛있어요', '재료가 신선해요', '양이 많아요']",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
낙곱화 본점, ,"['음식이 맛있어요', '친절해요', nan, nan, nan]",False,False,False,True,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
낙곱화 본점,굿,"['음식이 맛있어요', nan, nan, nan, nan]",False,False,False,True,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
닭동가리 동대구역점,"2차로 가기도 했고 날이 너무 추워 오뎅탕 시켰는데 짱맛있어요..!! 국물도 맛나고 오뎅이랑 떡도 맛있고.. 👍🏻
음악이 다소 커서 조금 시끄럽긴 했는데 그래도 북적북적 분위기에 즐거웠네요
더보기","['음식이 맛있어요', nan, nan, nan, nan]",False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
닭동가리 동대구역점,"맛있어요~~~ 국물 닭발은 매운맛으로 드시는게 좋아요~~! 불향 보다는 살짝 고추장 떡볶이 소스 맛??? 느낌이 나요. 치킨에 맥주까지 먹으니 짱맛이었고 두리서 먹으니 배가 터질뻔하였읍니다😊
접기","['음식이 맛있어요', '메뉴 구성이 알차요', nan, nan, nan]",False,False,True,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
닭동가리 동대구역점,"닭동가리에서 닭발이랑 후라이드 치킨이랑 술한잔~ㅋ
분위기 좋고 안주 또한 좋았어요^^","['음식이 맛있어요', '친절해요', nan, nan, nan]",True,False,False,False,0.0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
닭동가리 동대구역점,"[내돈내산 솔직리뷰😀]
동대구역 주변사는 지인이 극찬을 해서 방문했어요🥹
우선 가격이 낮은 편은 아닙니다! 하지만 안주 퀄리티 보면 이 가격 받아도 되나? 싶을 정도로 전문점 맛이에요
세트메뉴로 시키면 가성비도 괜찮았어요🩷🍖
치킨은 프렌차이즈보다는 통닭치킨에 가까워서 담백하니 맛있었어요!🥰
튀김종류가 특히 겉바속촉이 엄청나서 다들 감탄하면서 먹었어요~ 특히 게살튀김 먹고 지금까지 먹었던 게살튀김은 다 가짜였구나.. 깨달았습니다🥹
또 사장님도 항상 웃으시고 친절하게 대해주셔서 좋았습니다😭
특히 미숫가루, 팥빙수🍧 특색있었는데 각각 6,000원인데 꼭 드세요!!!😁👍🏻 안 먹으면 후회할 맛입니다. 제발 제발 제발 꼭 드세요!!
우동도 얼큰하니 우동면 쫀득하니 좋았고 흠잡을 곳이 없는 실패 없는 맛집이에요🥘
접기","['기본 안주가 좋아요', '술이 다양해요', '인테리어가 멋져요', '음악이 좋아요', '대화하기 좋아요']",False,False,True,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
닭동가리 동대구역점,"지인들과 편안히 먹기 참 좋아요~~ 마늘통닭이랑 오돌갈비, 오뎅주전자 먹었는데.. 사진을 않찍었네요ㅠㅠ
담엔 사진 까지 올려드릴께요~~😁","['가성비가 좋아요', '메뉴 구성이 알차요', '양이 많아요', '친절해요', nan]",False,False,True,False,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
닭동가리 동대구역점,ㅁ마싯는거 망늠,"['음식이 맛있어요', '기본 안주가 좋아요', '술이 다양해요', '특별한 메뉴가 있어요', nan]",False,False,True,False,0.2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
닭동가리 동대구역점,"분위기는 좋아요 화장실도 깨끗합니다
다만 문열어놨는데 길가에 담배피는 사람이 넘 많아서
담배연기가 계속 들어와서 싫었어요 ㅠ","['기본 안주가 좋아요', '가성비가 좋아요', '대화하기 좋아요', nan, nan]",False,False,True,False,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
